id;name;slug;uic;uic8_sncf;latitude;longitude;parent_station_id;hub_id;country;time_zone;is_city;is_main_station;is_airport;is_suggestable;country_hint;main_station_hint;sncf_id;sncf_tvs_id;sncf_is_enabled;entur_id;entur_is_enabled;db_id;db_is_enabled;busbud_id;busbud_is_enabled;distribusion_id;distribusion_is_enabled;flixbus_id;flixbus_is_enabled;cff_id;cff_is_enabled;obb_id;obb_is_enabled;trenitalia_id;trenitalia_is_enabled;trenitalia_rtvt_id;trenord_id;ntv_rtiv_id;ntv_id;ntv_is_enabled;renfe_id;renfe_is_enabled;cercanias_id;cercanias_hub_id;cercanias_is_enabled;atoc_id;atoc_is_enabled;benerail_id;benerail_is_enabled;westbahn_id;westbahn_is_enabled;smt_id;smt_is_enabled;sncf_self_service_machine;same_as;info:de;info:en;info:es;info:fr;info:it;info:nb;info:nl;info:cs;info:da;info:hu;info:ja;info:ko;info:pl;info:pt;info:ru;info:sv;info:tr;info:zh;normalised_code;iata_airport_code
96;Louverné;louverne;;;48.133333;-0.700000;;;FR;Europe/Paris;t;f;f;f;f;f;FRACU;;t;;f;;f;;f;;f;;f;;f;;f;;f;;;;;f;;f;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;卢韦尔内;urn:trainline:public:nloc:csv96;
97;Louverné;louverne;8747851;87478511;48.108856;-0.714411;96;;FR;Europe/Paris;f;t;f;t;f;f;FREEB;LVX;t;;f;8701463;f;;f;;f;;f;;f;8701463;f;;f;;;;;f;;f;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;卢韦尔内;urn:trainline:public:nloc:csv97;
98;Louverné Centre;louverne-centre;8747991;87479915;48.123054;-0.719905;96;;FR;Europe/Paris;f;f;f;t;f;f;FREEW;;t;;f;;f;;f;;f;;f;;f;;f;;f;;;;;f;;f;;;f;;f;FREEW;f;;f;;f;f;;;;;;;;;;;;;;;;;;;卢韦尔内;urn:trainline:public:nloc:csv98;
99;Mayenne;mayenne;;;48.300000;-0.616667;;;FR;Europe/Paris;t;f;f;f;f;f;FRACW;;t;;f;;f;;f;;f;;f;;f;;f;;f;;;;;f;;f;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv99;
100;Mayenne;mayenne;8747859;87478594;48.306455;-0.620588;99;;FR;Europe/Paris;f;t;f;t;f;f;FREEI;;t;;f;;f;;f;;f;;f;;f;;f;;f;;;;;f;;f;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv100;
101;Mayenne Centre;mayenne-centre;8747860;87478602;48.299504;-0.611340;99;;FR;Europe/Paris;f;f;f;t;f;f;FREEJ;;t;;f;;f;;f;;f;;f;;f;;f;;f;;;;;f;;f;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv101;
104;Arnage;arnage;;;47.933333;0.183333;;;FR;Europe/Paris;t;f;f;f;f;f;FRADA;;t;;f;;f;;f;;f;;f;;f;;f;;f;;;;;f;;f;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv104;
105;Arnage;arnage;8739654;87396549;47.928566;0.189883;104;;FR;Europe/Paris;f;t;f;t;f;f;FRDMK;AAG;t;;f;8702332;f;;f;;f;;f;;f;8702332;f;;f;;;;;f;;f;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv105;
106;Arnage Centre;arnage-centre;8736033;87360339;47.937288;0.163801;104;;FR;Europe/Paris;f;f;f;t;f;f;FRDBM;;t;;f;8702686;f;;f;;f;;f;;f;8702686;f;;f;;;;;f;;f;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv106;
107;Carnac;carnac;;;47.583333;-3.083333;;;FR;Europe/Paris;t;f;f;f;f;f;FRADB;;t;;f;;f;8bbec93c83994b1f96716c6f8260913c;t;;f;;f;;f;;f;;f;;;;;f;;f;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;カルナック;;;;Карнак;;;卡尔纳克;urn:trainline:public:nloc:csv107;
108;Plouharnel – Carnac;plouharnel-carnac;8747641;87476416;47.604294;-3.118448;107;;FR;Europe/Paris;f;f;f;t;f;f;FRECR;PLC;t;;f;8704244;f;;f;;f;;f;;f;8704244;f;;f;;;;;f;8700737;f;;;f;;f;FRECR;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv108;
109;Les Sables-Blancs;les-sables-blancs;8747626;87476267;47.575598;-3.132447;107;;FR;Europe/Paris;f;f;f;t;f;f;FRECL;SWB;t;;f;8704937;f;;f;;f;;f;;f;8704937;f;;f;;;;;f;;f;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv109;
110;Carnac;carnac;8728967;87289678;47.584559;-3.082609;107;;FR;Europe/Paris;f;t;f;t;f;f;FRRNC;;t;;f;8701865;f;;f;;f;;f;;f;8701865;f;;f;;;;;f;;f;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;カルナック;;;;Карнак;;;卡尔纳克;urn:trainline:public:nloc:csv110;
111;St-Pierre-Quiberon;st-pierre-quiberon;;;47.516667;-3.133333;;;FR;Europe/Paris;t;f;f;f;f;f;FRADC;;t;;f;;f;4cdbcabcfa4e4ae5b71b33f35561da4a;t;;f;;f;;f;;f;;f;;;;;f;;f;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;圣皮耶尔屈伊伯龙;urn:trainline:public:nloc:csv111;
112;L’Isthme;listhme;8747627;87476275;47.546505;-3.133699;111;;FR;Europe/Paris;f;f;f;t;f;f;FRECM;ISH;t;;f;8704936;f;;f;;f;;f;;f;8704936;f;;f;;;;;f;;f;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv112;
113;St-Pierre-Quiberon;st-pierre-quiberon;8747644;87476440;47.521057;-3.138905;111;;FR;Europe/Paris;f;t;f;t;f;f;FRECU;SQN;t;;f;8704642;f;;f;;f;;f;;f;8704642;f;;f;;;;;f;8700741;f;;;f;;f;FRECU;f;;f;;f;f;;;;;;;;;;;;;;;;;;;圣皮耶尔屈伊伯龙;urn:trainline:public:nloc:csv113;
114;Metz;metz;8719203;87192039;49.109545;6.176593;4827;;FR;Europe/Paris;f;t;f;t;f;f;FRADE;MZE;t;;f;8700019;f;;f;;f;;f;;f;;f;;f;;;;;f;8700023;f;;;f;;f;FRADE;f;;f;;f;t;;;;;;;;;Mety;;;メス;메스;;;Мец;;;梅斯;urn:trainline:public:nloc:csv114;
115;Forbach;forbach;;;49.183333;6.900000;;;FR;Europe/Paris;t;f;f;f;f;f;;;f;;f;;f;e04b1ee1c0fd45dea952a41cab91105d;t;FRFOR;t;5848;t;;f;;f;;f;;;;;f;;f;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;フォルバック;;;;Форбак;;;福尔巴克;urn:trainline:public:nloc:csv115;
117;Forbach;forbach-gare;8719300;87193003;49.189228;6.901318;115;;FR;Europe/Paris;f;t;f;t;t;f;FRBQT;FOB;t;;f;8700271;t;;f;;f;;f;;f;;f;8719300;f;;;;;f;;f;;;f;;f;FRBQT;f;;f;;f;t;;;;;;;;;;;;フォルバック;;;;Форбах;;;福尔巴克;urn:trainline:public:nloc:csv117;
118;Sarreguemines;sarreguemines;;;49.109950;7.067471;;;FR;Europe/Paris;t;f;f;f;f;f;FRADG;;t;;f;;f;;f;;f;;f;;f;;f;;f;;;;;f;;f;;;f;;f;;f;;f;;f;f;;Saargemünd;;;;;;;;;;サルグミーヌ;사르그민;;;Саргемин;;;萨尔格米纳;urn:trainline:public:nloc:csv118;
119;Sarreguemines Poste;sarreguemines-poste;8740690;87406900;49.110155;7.054923;118;;FR;Europe/Paris;f;f;f;t;f;f;FRZDB;;t;;f;8705509;f;;f;;f;;f;;f;8705509;f;;f;;;;;f;;f;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv119;
121;Sarreguemines;sarreguemines;8719361;87193615;49.107336;7.068640;118;;FR;Europe/Paris;f;t;f;t;f;f;FRSGS;SGS;t;;f;8700439;f;;f;;f;;f;;f;8700439;f;8719361;f;;;;;f;;f;;;f;;f;FRSGS;f;;f;;f;f;;Saargemünd;;;;;;;;;;サルグミーヌ;사르그민;;;Саргемин;;;萨尔格米纳;urn:trainline:public:nloc:csv121;
122;Dunkerque;dunkerque;8728100;87281006;51.030470;2.368961;;;FR;Europe/Paris;f;f;f;t;f;f;FRADI;DKQ;t;;f;8700004;f;23e7ac12720849e3b52e9dd29f2b931f;t;FRDUN;t;4308;t;;f;8700004;f;;f;;;;;f;8700005;f;;;f;;f;FRADI;f;;f;;f;t;;Dünkirchen;Dunkirk;;;;;Duinkerke;Dunkerk;;;ダンケルク;됭케르크;Dunkierka;Dunquerque;Дюнкерк;;;敦刻尔克;urn:trainline:public:nloc:csv122;
123;Lille-Flandres;lille-flandres;8728600;87286005;50.636577;3.069870;4652;;FR;Europe/Paris;f;t;f;t;f;f;FRADJ;LLF;t;;f;8700030;f;;f;;f;;f;;f;8700030;f;;f;;;;;f;;f;;;f;;f;FRADJ;t;;f;;f;t;;;;Lila;;Lilla;;Rijsel;;;;リール;릴;;;Лилль;;;里尔;urn:trainline:public:nloc:csv123;
124;Haubourdin;haubourdin;8728609;87286096;50.607050;2.990153;;;FR;Europe/Paris;f;f;f;t;f;f;FRADK;HAU;t;;f;8701242;f;;f;;f;;f;;f;8701242;f;;f;;;;;f;;f;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;Обурден;;;欧布尔丹;urn:trainline:public:nloc:csv124;
125;Tourcoing;tourcoing;8728654;87286542;50.71683;3.16804;5840;;FR;Europe/Paris;f;t;f;t;f;f;FRADM;TRG;t;;f;8700121;f;;f;;f;;f;;f;8700121;f;;f;;;;;f;8700221;f;;;f;;f;FRADM;t;;f;;f;t;;;;;;;;Toerkonje;;;;トゥールコワン;투르쿠앵;;;Туркуэн;;;图尔宽;urn:trainline:public:nloc:csv125;
126;Nomain;nomain;;;50.500000;3.250000;;;FR;Europe/Paris;t;f;f;f;f;f;FRADN;;t;;f;;f;;f;;f;;f;;f;;f;;f;;;;;f;;f;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;诺曼;urn:trainline:public:nloc:csv126;
127;Nomain-Ouvignies;nomain-ouvignies;8728681;87286815;50.506076;3.230818;126;;FR;Europe/Paris;f;f;f;f;f;f;FRCKM;NMO;t;;f;8701679;f;;f;;f;;f;;f;;f;;f;;;;;f;;f;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv127;
128;Nomain;nomain;8728660;87286609;50.502374;3.206350;126;;FR;Europe/Paris;f;t;f;t;f;f;FRCKC;NOM;t;;f;8701678;f;;f;;f;;f;;f;;f;;f;;;;;f;;f;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;诺曼;urn:trainline:public:nloc:csv128;
129;Croix;croix;;;;;;;FR;Europe/Paris;t;f;f;f;f;f;FRADO;;t;;f;;f;;f;;f;;f;;f;;f;;f;;;;;f;;f;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv129;
130;Croix – Wasquehal;croix-wasquehal;8728671;87286716;50.678557;3.138032;129;;FR;Europe/Paris;f;t;f;t;f;f;FRCKH;CRW;t;;f;8700512;f;;f;;f;;f;;f;8700512;f;;f;;;;;f;8700839;f;;;f;;f;FRCKH;t;;f;;f;t;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv130;
131;Croix-l’Allumette;croix-lallumette;8728105;87281055;50.687201;3.151659;129;;FR;Europe/Paris;f;f;f;t;f;f;FRCID;CIX;t;;f;8700511;f;;f;;f;;f;;f;8700511;f;;f;;;;;f;;f;;;f;;f;FRCID;t;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv131;
132;Roubaix;roubaix;8728673;87286732;50.69561;3.16348;;;FR;Europe/Paris;f;f;f;t;f;f;FRADP;RXB;t;;f;8700236;f;;f;;f;;f;;f;8700236;f;;f;;;;;f;8700838;f;;;f;;f;FRADP;t;;f;;f;t;;;;;;;;Robaais;;;;ルーベ;루베;;;Рубе;;;鲁贝;urn:trainline:public:nloc:csv132;
136;Jeumont;jeumont;;;50.300000;4.100000;;;FR;Europe/Paris;t;f;f;f;f;f;;;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;;f;;f;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;Жёмон;;;热蒙;urn:trainline:public:nloc:csv136;
137;Jeumont;jeumont;8729501;87295014;50.29606;4.08645;136;;FR;Europe/Paris;f;t;f;t;f;f;FRCMA;JTJ;t;;f;8700118;f;;f;;f;;f;;f;8700118;f;;f;;;;;f;8700216;f;;;f;;f;FRCMA;f;;f;;f;f;;;;;;;;;;;;;;;;Жёмон;;;热蒙;urn:trainline:public:nloc:csv137;
139;Bellegarde-sur-Valserine;bellegarde-sur-valserine;;;46.107874;5.824213;;;FR;Europe/Paris;t;f;f;f;f;f;FRADS;;t;;f;;f;239263baea4f48d0aac35e1b510192a8;t;FRVAS;t;12468;t;;f;;f;;f;;;;;f;;f;;;f;;f;;f;;f;;f;t;;;;;;;;;;;;ベルガルド＝シュル＝ヴァルスリーヌ;;;;Бельгард-сюр-Вальсерин;;;瓦尔瑟里恩河畔贝勒加尔德;urn:trainline:public:nloc:csv139;
140;Bellegarde-sur-Valserine;bellegarde-sur-valserine;8774500;87745000;46.109425;5.823483;139;;FR;Europe/Paris;f;t;f;t;f;f;FRXBF;BGD;t;;f;8700068;f;;f;;f;;f;8774500;f;;f;8774500;f;;;;;f;8700083;f;;;f;;f;FRXBF;f;;f;;f;t;;;;;;;;;;;;ベルガルド＝シュル＝ヴァルスリーヌ;;;;Бельгард-сюр-Вальсерин;;;瓦尔瑟里恩河畔贝勒加尔德;urn:trainline:public:nloc:csv140;
141;Bellegarde-sur-Valserine Lycée Musinens;bellegarde-sur-valserine-lycee-musinens;8774272;87742726;46.115336;5.794132;139;;FR;Europe/Paris;f;f;f;t;f;f;FRAFH;;t;;f;8702801;f;;f;;f;;f;;f;;f;;f;;;;;f;;f;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;ベルガルド＝シュル＝ヴァルスリーヌ;;;;Бельгард-сюр-Вальсерин;;;瓦尔瑟里恩河畔贝勒加尔德;urn:trainline:public:nloc:csv141;
143;Briouze;briouze;8744808;87448084;48.701862;-0.368204;;;FR;Europe/Paris;f;f;f;t;f;f;FRADV;BZN;t;;f;8700216;f;;f;;f;;f;;f;8700216;f;;f;;;;;f;8700752;f;;;f;;f;FRADV;f;;f;;f;f;;;;;;;;;;;;;;;;;;;布里乌兹;urn:trainline:public:nloc:csv143;
148;Calais Ville;calais-ville;8731726;87317263;50.952613;1.848185;1417;;FR;Europe/Paris;f;t;f;t;f;f;FRAEA;CSV;t;;f;8700386;f;;f;;f;;f;;f;8700386;f;;f;;;;;f;8700107;f;;;f;;f;FRAEA;f;;f;;f;t;;;;;;;;Kales;;;;カレー;칼레;;;Кале;;;加来;urn:trainline:public:nloc:csv148;
149;Boulogne-sur-Mer Ville;boulogne-sur-mer-ville;8731758;87317586;50.71570;1.60964;5758;;FR;Europe/Paris;f;t;f;t;f;f;FRAEB;BEM;t;;f;8700450;f;;f;;f;;f;;f;;f;;f;;;;;f;8700101;f;;;f;;f;FRAEB;f;;f;;f;t;;;;;;;;;;;;ブローニュ＝シュル＝メール;불로뉴쉬르메르;;Bolonha-sobre-o-Mar;Булонь-сюр-Мер;;;滨海布洛涅;urn:trainline:public:nloc:csv149;
150;Allenc;allenc;8778365;87783654;44.541296;3.663893;;;FR;Europe/Paris;f;f;f;t;f;f;FRAEC;AEN;t;;f;8702645;f;;f;;f;;f;;f;8702645;f;;f;;;;;f;;f;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv150;
151;Pau;pau;8767200;87672006;43.291762;-0.369626;5006;;FR;Europe/Paris;f;t;f;t;f;f;FRAEE;PAU;t;;f;8700106;f;;f;;f;;f;;f;8700106;f;;f;;;;;f;8700185;f;;;f;;f;FRAEE;f;;f;;f;t;;;;;;;;;;;;ポー;;;;Пау;;;;urn:trainline:public:nloc:csv151;
152;Hendaye;hendaye;8767700;87677005;43.353132;-1.781724;5785;;FR;Europe/Paris;t;f;f;t;f;f;FRAEF;HED;t;;f;8700149;f;;f;FRHEN;t;;f;;f;8700149;f;;f;;;;;f;11602;f;;;f;;f;FRAEF;f;;f;;f;t;;;;Hendaya;;;;;;;;アンダイエ;;;;Андай;;;昂代伊;urn:trainline:public:nloc:csv152;
153;Strasbourg;strasbourg;8721202;87212027;48.584967;7.734584;5260;;FR;Europe/Paris;f;t;f;t;f;f;FRAEG;STG;t;;f;8700023;t;;f;;f;;f;;f;8700023;t;8721202;f;;;;;f;;f;;;f;;f;FRAEG;f;;f;;f;t;;Straßburg;;Estrasburgo;;Strasburgo;;Straatsburg;Štrasburk;;;ストラスブール;스트라스부르;Strasburg;Estrasburgo;Страсбург;;Strazburg;斯特拉斯堡;urn:trainline:public:nloc:csv153;
154;Mertzwiller;mertzwiller;;;48.866667;7.683333;;;FR;Europe/Paris;t;f;f;f;f;f;FRAEH;;t;;f;;f;;f;;f;;f;;f;;f;;f;;;;;f;;f;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;梅尔特兹维莱;urn:trainline:public:nloc:csv154;
155;Mertzwiller;mertzwiller;8721320;87213207;48.872013;7.678190;154;;FR;Europe/Paris;f;t;f;t;f;f;FRBVY;MZW;t;;f;8701652;f;;f;;f;;f;;f;8701652;f;;f;;;;;f;;f;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;梅尔特兹维莱;urn:trainline:public:nloc:csv155;
157;Colmar;colmar;8718201;87182014;48.073201;7.346967;1349;;FR;Europe/Paris;f;t;f;t;f;f;FRAEJ;CMR;t;;f;8700178;f;;f;;f;;f;;f;8700178;f;;f;;;;;f;8700444;f;;;f;;f;FRAEJ;f;;f;;f;t;;;;;;;;;;;;コルマール;콜마르;;;Кольмар;;;科尔马;urn:trainline:public:nloc:csv157;
158;Mulhouse;mulhouse;8718206;87182063;47.742224;7.342396;4753;;FR;Europe/Paris;t;f;f;t;f;f;FRAEK;MSE;t;;f;8700031;t;;f;FRMUL;t;;f;8718206;f;;f;8718206;f;;;;;f;8700036;f;;;f;;f;FRAEK;f;;f;;f;t;;Mülhausen;;;;;;;Mylhúzy;;;ミュルーズ;뮐루즈;Miluza;;Мюлуз;;;米卢斯;urn:trainline:public:nloc:csv158;
159;St-Louis (Haut Rhin);st-louis-haut-rhin;;;47.583333;7.566667;;;FR;Europe/Paris;t;f;f;f;f;f;FRAEL;;t;;f;;f;;f;;f;;f;8519143;f;8700133;f;;f;;;;;f;;f;;;f;;f;;f;;f;;f;f;;St. Ludwig;;;;;;;;;;;;;;Сен-Луи;;;;urn:trainline:public:nloc:csv159;
160;St-Louis La-Chaussée;st-louis-la-chaussee;8718101;87181016;47.609478;7.531210;159;;FR;Europe/Paris;f;f;f;t;f;f;FRBIH;SLU;t;;f;8701987;f;;f;;f;;f;;f;8701987;f;;f;;;;;f;;f;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv160;
161;St-Louis;st-louis;8718213;87182139;47.590609;7.555988;159;;FR;Europe/Paris;f;t;f;t;f;f;FRXLI;STL;t;;f;8700133;f;;f;;f;;f;;f;;f;8718213;f;;;;;f;8700259;f;;;f;;f;FRXLI;f;;f;;f;t;;St. Ludwig;;;;;;;;;;;;;;Сен-Луи;;;;urn:trainline:public:nloc:csv161;
162;Thann;thann;;;;;;;FR;Europe/Paris;t;f;f;f;f;f;FRAEM;;t;;f;;f;;f;;f;;f;;f;;f;;f;;;;;f;;f;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv162;
163;Thann;thann;8718256;87182568;47.808821;7.106980;162;;FR;Europe/Paris;f;t;f;t;f;f;FRBKM;THA;t;;f;8700546;f;;f;;f;;f;;f;;f;;f;;;;;f;;f;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv163;
164;Thann – St-Jacques;thann-st-jacques;8718288;87182881;47.813316;7.093847;162;;FR;Europe/Paris;f;f;f;t;f;f;FRBLI;THD;t;;f;8702114;f;;f;;f;;f;;f;;f;;f;;;;;f;;f;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv164;
165;Givors Canal;givors-canal;8772243;87722439;45.595766;4.772575;3263;;FR;Europe/Paris;f;f;f;t;f;f;FRAEO;GIC;t;;f;8703409;f;;f;;f;;f;;f;8703409;f;;f;;;;;f;;f;;;f;;f;FRAEO;f;;f;;f;f;;;;;;;;;;;;;;;;Живор канал;;;;urn:trainline:public:nloc:csv165;
166;Aspach-le-Haut;aspach-le-haut;;;47.650000;7.233333;;;FR;Europe/Paris;t;f;f;f;f;f;;;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;;f;;f;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;Аспак-ле-О;;;阿斯帕克莱奥;urn:trainline:public:nloc:csv166;
167;Aspach-le-Haut;aspach-le-haut;8767414;87674143;47.769396;7.142379;166;;FR;Europe/Paris;f;t;f;f;f;f;;;f;;f;8704940;f;;f;;f;;f;;f;;f;;f;;;;;f;;f;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;Аспак-ле-О;;;阿斯帕克莱奥;urn:trainline:public:nloc:csv167;
168;Aspach-le-Bas;aspach-le-bas;8721537;87215376;47.759832;7.152375;166;;FR;Europe/Paris;f;f;f;f;f;f;;;f;;f;8704939;f;;f;;f;;f;;f;;f;;f;;;;;f;;f;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv168;
171;Avignon Centre;avignon-centre;8776500;87765008;43.941900;4.805281;489;;FR;Europe/Paris;f;t;f;t;f;f;FRAES;AVI;t;;f;8700172;f;;f;;f;;f;;f;8700172;f;8776501;f;;;;;f;8700402;f;;;f;;f;FRAES;f;;f;87765008;t;t;;;;Aviñón;;Avignone;;;;;;アヴィニョン;아비뇽;Awinion;Avinhão;Авиньон;;;亞維農;urn:trainline:public:nloc:csv171;
172;Le Mans;le-mans;8739600;87396002;47.995034;0.190140;4661;;FR;Europe/Paris;f;f;f;t;f;f;FRAET;LEN;t;;f;8700435;t;;f;;f;;f;;f;8700435;f;;f;;;;;f;8700001;f;;;f;;f;FRAET;f;;f;;f;t;;;;;;;;;;;;ル・マン;르망;;;Ле-Ман;;;勒芒;urn:trainline:public:nloc:csv172;
173;Joué-lès-Tours Berthelot;joue-les-tours-berthelot;8711028;87110288;47.350000;0.666667;4580;;FR;Europe/Paris;f;f;f;t;f;f;FRAEV;;t;;f;8703510;f;;f;;f;;f;;f;;f;;f;;;;;f;;f;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv173;
174;Eu;eu;;;50.050000;1.416667;;;FR;Europe/Paris;t;f;f;f;f;f;FRAEX;;t;;f;;f;;f;;f;;f;;f;;f;;f;;;;;f;;f;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv174;
175;Eu-la-Mouillette;eu-la-mouillette;8731676;87316760;50.048907;1.425369;174;;FR;Europe/Paris;f;f;f;f;f;f;FRCVR;;t;;f;;f;;f;;f;;f;;f;;f;;f;;;;;f;;f;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv175;
176;Eu;eu;8731753;87317537;50.054199;1.416837;174;;FR;Europe/Paris;f;t;f;t;f;f;FREUX;EUW;t;;f;8701093;f;;f;;f;;f;;f;;f;;f;;;;;f;8700888;f;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv176;
177;Alleyras;alleyras;8773188;87731885;44.919217;3.673517;;;FR;Europe/Paris;f;f;f;t;f;f;FRAEY;AES;t;;f;8704935;f;;f;;f;;f;;f;8704935;f;;f;;;;;f;;f;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;阿莱拉;urn:trainline:public:nloc:csv177;
178;Le Havre;le-havre;8741301;87413013;49.492996;0.125677;4630;;FR;Europe/Paris;t;f;f;t;f;f;FRAEZ;LHA;t;;f;8700112;f;;f;FRLEH;t;;f;;f;8700112;f;;f;;;;;f;8700201;f;;;f;;f;FRAEZ;f;;f;;f;t;;;;El Havre;;;;;;;;ル・アーヴル;르아브르;Hawr;;Гавр;;;勒阿弗尔;urn:trainline:public:nloc:csv178;
179;Harfleur;harfleur;;;49.506596;0.198269;;;FR;Europe/Paris;t;f;f;f;f;f;FRAFA;;t;;f;;f;;f;;f;;f;;f;;f;;f;;;;;f;;f;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;Арфлёр;;;;urn:trainline:public:nloc:csv179;
180;Harfleur-Halte;harfleur-halte;8741370;87413708;49.505918;0.192085;179;;FR;Europe/Paris;f;f;f;t;f;f;FRDOR;HRF;t;;f;8703460;f;;f;;f;;f;;f;8703460;f;;f;;;;;f;;f;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv180;
181;Harfleur;harfleur;8741330;87413302;49.513634;0.198983;179;;FR;Europe/Paris;f;t;f;t;f;f;FRDOE;HAF;t;;f;8703459;f;;f;;f;;f;;f;8703459;f;;f;;;;;f;8700607;f;;;f;;f;FRDOE;f;;f;;f;f;;;;;;;;;;;;;;;;Арфлёр;;;;urn:trainline:public:nloc:csv181;
182;Montivilliers;montivilliers;;;49.550000;0.200000;;;FR;Europe/Paris;t;f;f;f;f;f;FRAFB;;t;;f;;f;;f;;f;;f;;f;;f;;f;;;;;f;;f;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv182;
184;Montivilliers;montivilliers;8741372;87413724;49.542976;0.189426;182;;FR;Europe/Paris;f;t;f;t;f;f;FRDOT;MVL;t;;f;8704042;f;;f;;f;;f;;f;8704042;f;;f;;;;;f;;f;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv184;
186;Dieppe;dieppe;8741501;87415018;49.921788;1.081133;1926;;FR;Europe/Paris;f;t;f;t;f;f;FRAFD;DEV;t;;f;8700085;f;;f;;f;;f;;f;8700085;f;;f;;;;;f;8700104;f;;;f;;f;FRAFD;f;;f;;f;f;;;;;;;;;;;;ディエップ;디에프;;;Дьеп;;;迪耶普;urn:trainline:public:nloc:csv186;
187;Fontainebleau – Avon;fontainebleau-avon;8768221;87682211;48.416371;2.726340;;;FR;Europe/Paris;f;f;f;t;f;f;FRAFE;FON;t;;f;8700535;f;;f;;f;;f;;f;8700535;f;;f;;;;;f;8700254;f;;;f;;f;FRAFE;f;;f;;f;t;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv187;
188;Péronne;peronne;;;50.000000;2.650000;;;FR;Europe/Paris;t;f;f;f;f;f;FRAFI;;t;;f;;f;;f;;f;;f;;f;;f;;f;;;;;f;;f;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv188;
